7648371,Solar Mounting/Rack,Detmold,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=81&f=G&l=50&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&co1=AND&p=2&OS=ACLM/mounting+AND+ACLM/p
7658356,Solar Mounting/Rack  ,"Wayne, MI",MI,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=24&f=G&l=50&d=PTXT&s1=mounting.TI.&s2=solar.TI.&co1=AND&p=1&OS=TTL/mounting+AND+TTL/solar&RS=TTL/mounting+AND+TTL/solar
7667963,Solar Inverter,Wagen ,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/7667963
7672149,Solar Inverter,Niestetal,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=91&f=G&l=50&d=PTXT&s1=%28inverter.CLTX.+or+inverter.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&co1=AND&p=2&OS=ACLM/inverter+AND+ACLM/p
7678991,Solar Mounting/Rack  ,"Dallas, TX",TX,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/7678991
7690123,Site Assessment,"Sebastopol, CA",CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=378&f=G&l=50&d=PTXT&s1=%28%28%28solar.CLTX.+or+solar.DCTX.%29+OR+%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29%29+AND+%28%28%28%28%28%28%28%28%28mapping.CLTX.+or+mapping.DCTX.%29+OR+%28estimation.CLTX.+or+estimation.DCTX.%29%29+OR+%28obstruction.CLTX.+or+obstruction.DCTX.%29%29+OR+%28potential.CLTX.+or+potential.DCTX.%29%29+OR+%28site.CLTX.+or+site.DCTX.%29%29+OR+%28terrain.CLTX.+or+terrain.DCTX.%29%29+OR+%28access.CLTX.+or+access.DCTX.%29%29+OR+%28azimuth.CLTX.+or+azimuth.DCTX.%29%29+OR+%28survey.CLTX.+or+survey.DCTX.%29%29%29&p=8&OS=+%28%28ACLM/solar+OR+ACLM/photovoltaic%29+AND+%28%28%28%28%28%28%28%28ACLM/mapping+OR+ACLM/estimation%29+OR+ACLM/obstruction%29+OR+ACLM/potential%29+OR+ACLM/site%29+OR+ACLM/terrain%29+OR+ACLM/access%29+OR+ACLM/azimuth%29+OR+ACLM/survey%29%29&RS=%28%28ACLM/solar+OR+ACLM/photovoltaic%29+AND+%28%28%28%28%28%28%28%28ACLM/mapping+OR+ACLM/estimation%29+OR+ACLM/obstruction%29+OR+ACLM/potential%29+OR+ACLM/site%29+OR+ACLM/terrain%29+OR+ACLM/access%29+OR+ACLM/azimuth%29+OR+ACLM/survey%29%29
7692091,Solar Mounting/Rack,"Harrisonburg, VA), ",VA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=76&f=G&l=50&d=PTXT&s1=%28mounting.CLTX.+or+mounting.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&co1=AND&p=2&OS=ACLM/mounting+AND+ACLM/p
7703246,Solar Mounting/Rack  ,"Antioch, CA",CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/7703246
7705277,Solar Mounting/Rack,"San Diego, CA",CA,USA,"http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7,705,277.PN.&OS=PN/7,705,277&RS=PN/7,705,277"
7706990,Solar Monitoring,"Cold Spring, NY",NY,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/7706990
7719140,Solar Inverter,"Fort Collins, CO",CO,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/7719140
7732949,Solar Monitoring,"Armonk, NY",NY,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7732949.PN.&OS=PN/7732949&RS=PN/7732949
7733679,Solar Inverter,Pettenbach,,Austria,http://www.google.com/patents?id=GHLRAAAAEBAJ&zoom=4&dq=%22Solar%20inverter!%22&pg=PA1#v=onepage&q=%22Solar%20inverter!%22&f=false
7738228,Solar Inverter; Solar Monitoring,"Bend, OR",OR,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=85&f=G&l=50&d=PTXT&s1=%28inverter.CLTX.+or+inverter.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&co1=AND&p=2&OS=ACLM/inverter+AND+ACLM/p
7742897,Solar Mounting/Rack,"Cold Spring, NY",NY,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7742897.PN.&OS=PN/7742897&RS=PN/7742897
7745722,Solar Mounting/Rack  ,"Warrenville, IL",IL,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/7745722
7748175,Solar Mounting/Rack  ,"Albuquerque, NM",NM,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7748175.PN.&OS=PN/7748175&RS=PN/7748175
7750502,Solar Monitoring,"Stafford, TX",TX,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7750502.PN.&OS=PN/7750502&RS=PN/7750502
7755916,Solar Inverter; Solar Monitoring,Champagne IL,IL,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7755916.PN.&OS=PN/7755916&RS=PN/7755916
7766292,Solar Mounting/Rack  ,"Albuquerque, NM",NM,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7766292.PN.&OS=PN/7766292&RS=PN/7766292
7768154,Solar Inverter,"Bend, OR",OR,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=83&f=G&l=50&d=PTXT&s1=%28inverter.CLTX.+or+inverter.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&co1=AND&p=2&OS=ACLM/inverter+AND+ACLM/p
7768155,Solar Inverter,"Petaluma, CA",CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/7768155
7768751,Solar Inverter ,"Fort Collins, CO",CO,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/7768751
7772716,Solar Inverter,"Menlo Park, CA",CA,USA,http://www.google.com/patents?id=xObSAAAAEBAJ&zoom=4&dq=%22Solar%20Inverter%22&pg=PA1#v=onepage&q=%22Solar%20Inverter%22&f=false
7774998,Solar Mounting/Rack  ,"Palo Alto, CA",CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7774998.PN.&OS=PN/7774998&RS=PN/7774998
7779290,Solar Monitoring,"San Jose, CA",CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7779290.PN.&OS=PN/7779290&RS=PN/7779290
7786716,Solar Monitoring,El Segundo,CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7786716.PN.&OS=PN/7786716&RS=PN/7786716
7795837,Solar Monitoring,"Stafford, TX",TX,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7795837.PN.&OS=PN/7795837&RS=PN/7795837
7797883,Solar Mounting/Rack,"Foster City, CA",CA,USA,http://www.google.com/patents/US7797883?dq=SolarCity&ei=CvjhT4nwBOfo2gXG05SyCw
7799987,Solar Mounting/Rack,"Glendale, CA",CA,USA,http://www.google.com/patents?id=sUnWAAAAEBAJ&zoom=4&dq=Solar%20Racking&pg=PA1#v=onepage&q=Solar%20Racking&f=false
7806377,Solar Mounting/Rack  ,"Hopewell, NJ",NJ,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=21&f=G&l=50&co1=AND&d=PTXT&s1=mounting.TI.&s2=solar.TI.&OS=TTL/mounting+AND+TTL/solar&RS=TTL/mounting+AND+TTL/solar
7807918,Solar Mounting/Rack  ,"Richmond, CA",CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7807918.PN.&OS=PN/7807918&RS=PN/7807918
7807919,Solar Inverter; Solar Monitoring,"Los Gatos, CA",CA,USA,http://www.google.com/patents?id=Ew_XAAAAEBAJ&zoom=4&dq=tigo%20energy&pg=PA9#v=onepage&q=tigo%20energy&f=false
7808127,Solar Monitoring,"Richardson, TX",TX,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7808127.PN.&OS=PN/7808127&RS=PN/7808127
7812247,Solar Mounting/Rack,"Littleton, CO",CO,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7812247.PN.&OS=PN/7812247&RS=PN/7812247
7812592,Solar Monitoring,Niestetal,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7812592.PN.&OS=PN/7812592&RS=PN/7812592
7813153,Solar Inverter,Niestetal,,Germany,http://www.google.com/patents?id=AGzXAAAAEBAJ&zoom=4&dq=solar%20inverter&pg=PA1#v=onepage&q=solar%20inverter&f=false
7814899,Solar Mounting/Rack  ,"(Los Angeles, CA)",CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=20&f=G&l=50&co1=AND&d=PTXT&s1=mounting.TI.&s2=solar.TI.&OS=TTL/mounting+AND+TTL/solar&RS=TTL/mounting+AND+TTL/solar
7817419,Solar Inverter,Wagen,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/7817419
7819114,Solar Mounting/Rack; Solar Inverter ,"Sunnyvale, CA",CA,USA,http://www.google.com/patents?id=61PYAAAAEBAJ&zoom=4&dq=solar%20inverter&pg=PA1#v=onepage&q=solar%20inverter&f=false
7819913,Solar Monitoring,Taipei Hsien,N/A,Taiwan,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7781913.PN.&OS=PN/7781913&RS=PN/7781913
7820906,Solar Mounting/Rack  ,"Mountain View, CA",CA,USA,"http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7,820,906.PN.&OS=PN/7,820,906&RS=PN/7,820,906"
7823583,Solar Mounting/Rack  ,"Pasadena, CA",CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=19&f=G&l=50&co1=AND&d=PTXT&s1=mounting.TI.&s2=solar.TI.&OS=TTL/mounting+AND+TTL/solar&RS=TTL/mounting+AND+TTL/solar
7824189,Solar Mounting/Rack;  ,"Berwyn, PA",PA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7824189.PN.&OS=PN/7824189&RS=PN/7824189
7824191,Solar Inverter,"Roanoke, TX",TX,USA,http://www.google.com/patents?id=uoDYAAAAEBAJ&zoom=4&dq=solar%20inverter&pg=PA1#v=onepage&q=solar%20inverter&f=false
7832157,Solar Mounting/Rack,"Los Gatos, CA",CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/7832157
7832267,Site Assessment,"Boulder, CO",CO,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7832267.PN.&OS=PN/7832267&RS=PN/7832267
7834471,Solar Monitoring,"Waterford, MI",MI,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7834471.PN.&OS=PN/7834471&RS=PN/7834471
7834580,Solar Monitoring,"West Kingston, RI",RI,USA,patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7834580.PN.&OS=PN/7834580&RS=PN/7834580
7843085,Solar Inverter,"Fort Collins, CO",CO,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/7843085
7843714,Solar Inverter,Niestetal,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=71&f=G&l=50&d=PTXT&s1=%28inverter.CLTX.+or+inverter.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&co1=AND&p=2&OS=ACLM/inverter+AND+ACLM/p
7844568,Solar Monitoring,"Wilmington, DE",DE,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/7844568
7845128,Solar Mounting/Rack  ,"Alameda, CA",CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/7845128
7847181,Solar Mounting/Rack  ,"Alameda, CA",CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/7847181
7847436,Solar Monitoring,"(Milpitas, CA)",CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/7847436
7849849,Solar Mounting/Rack  ,Rangsdorf,,Germany,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=17&f=G&l=50&co1=AND&d=PTXT&s1=mounting.TI.&s2=solar.TI.&OS=TTL/mounting+AND+TTL/solar&RS=TTL/mounting+AND+TTL/solar
7855473,Solar Inverter,"Petaluma, CA",CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/7855473
7856769,Solar Mounting/Rack  ,"Berkeley, CA",CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=16&f=G&l=50&d=PTXT&s1=mounting.TI.&s2=solar.TI.&co1=AND&p=1&OS=TTL/mounting+AND+TTL/solar&RS=TTL/mounting+AND+TTL/solar
7858874,Solar Mounting/Rack  ,"(Kensington, MD)",MD,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7858874.PN.&OS=PN/7858874&RS=PN/7858874
7861422,Site Assessment,"Sebastopol, CA",CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=306&f=G&l=50&d=PTXT&s1=%28%28%28solar.CLTX.+or+solar.DCTX.%29+OR+%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29%29+AND+%28%28%28%28%28%28%28%28%28mapping.CLTX.+or+mapping.DCTX.%29+OR+%28estimation.CLTX.+or+estimation.DCTX.%29%29+OR+%28obstruction.CLTX.+or+obstruction.DCTX.%29%29+OR+%28potential.CLTX.+or+potential.DCTX.%29%29+OR+%28site.CLTX.+or+site.DCTX.%29%29+OR+%28terrain.CLTX.+or+terrain.DCTX.%29%29+OR+%28access.CLTX.+or+access.DCTX.%29%29+OR+%28azimuth.CLTX.+or+azimuth.DCTX.%29%29+OR+%28survey.CLTX.+or+survey.DCTX.%29%29%29&p=7&OS=+%28%28ACLM/solar+OR+ACLM/photovoltaic%29+AND+%28%28%28%28%28%28%28%28ACLM/mapping+OR+ACLM/estimation%29+OR+ACLM/obstruction%29+OR+ACLM/potential%29+OR+ACLM/site%29+OR+ACLM/terrain%29+OR+ACLM/access%29+OR+ACLM/azimuth%29+OR+ACLM/survey%29%29&RS=%28%28ACLM/solar+OR+ACLM/photovoltaic%29+AND+%28%28%28%28%28%28%28%28ACLM/mapping+OR+ACLM/estimation%29+OR+ACLM/obstruction%29+OR+ACLM/potential%29+OR+ACLM/site%29+OR+ACLM/terrain%29+OR+ACLM/access%29+OR+ACLM/azimuth%29+OR+ACLM/survey%29%29
7866098,Solar Mounting/Rack,"Saratoga, CA",CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/7866098
7866099,Solar Mounting/Rack  ,Osaka-shi,,Japan,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=14&f=G&l=50&co1=AND&d=PTXT&s1=mounting.TI.&s2=solar.TI.&OS=TTL/mounting+AND+TTL/solar&RS=TTL/mounting+AND+TTL/solar
7868482,Solar Inverter,"Ligonier, PA",PA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=190&f=G&l=50&d=PTXT&s1=(((solar.CLTX.+or+solar.DCTX.)+AND+((monitor.CLTX.+or+monitor.DCTX.)+OR+(monitoring.CLTX.+or+monitoring.DCTX.)))+OR+((photovoltaic.CLTX.+or+photovoltaic.DCTX.)+AND+((monitor.CLTX.+or+monitor.DCTX.)+OR+(monitoring.CLTX.+or+monitoring.DCTX.))))&p=4&OS=+(ACLM/solar+AND+(ACLM/monitor+OR+ACLM/monitoring))+OR+(ACLM/photovoltaic+AND+(ACLM/monitor+OR+ACLM/monitoring))&RS=((ACLM/solar+AND+(ACLM/monitor+OR+ACLM/monitoring))+OR+(ACLM/photovoltaic+AND+(ACLM/monitor+OR+ACLM/monitoring)))
7872375,Solar Monitoring,"Detroit, MI",MI,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=188&f=G&l=50&d=PTXT&s1=(((solar.CLTX.+or+solar.DCTX.)+AND+((monitor.CLTX.+or+monitor.DCTX.)+OR+(monitoring.CLTX.+or+monitoring.DCTX.)))+OR+((photovoltaic.CLTX.+or+photovoltaic.DCTX.)+AND+((monitor.CLTX.+or+monitor.DCTX.)+OR+(monitoring.CLTX.+or+monitoring.DCTX.))))&p=4&OS=+(ACLM/solar+AND+(ACLM/monitor+OR+ACLM/monitoring))+OR+(ACLM/photovoltaic+AND+(ACLM/monitor+OR+ACLM/monitoring))&RS=((ACLM/solar+AND+(ACLM/monitor+OR+ACLM/monitoring))+OR+(ACLM/photovoltaic+AND+(ACLM/monitor+OR+ACLM/monitoring)))
7873490,Site Assessment,"Sebastopol, CA",CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=299&f=G&l=50&d=PTXT&s1=%28%28%28solar.CLTX.+or+solar.DCTX.%29+OR+%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29%29+AND+%28%28%28%28%28%28%28%28%28mapping.CLTX.+or+mapping.DCTX.%29+OR+%28estimation.CLTX.+or+estimation.DCTX.%29%29+OR+%28obstruction.CLTX.+or+obstruction.DCTX.%29%29+OR+%28potential.CLTX.+or+potential.DCTX.%29%29+OR+%28site.CLTX.+or+site.DCTX.%29%29+OR+%28terrain.CLTX.+or+terrain.DCTX.%29%29+OR+%28access.CLTX.+or+access.DCTX.%29%29+OR+%28azimuth.CLTX.+or+azimuth.DCTX.%29%29+OR+%28survey.CLTX.+or+survey.DCTX.%29%29%29&p=6&OS=+%28%28ACLM/solar+OR+ACLM/photovoltaic%29+AND+%28%28%28%28%28%28%28%28ACLM/mapping+OR+ACLM/estimation%29+OR+ACLM/obstruction%29+OR+ACLM/potential%29+OR+ACLM/site%29+OR+ACLM/terrain%29+OR+ACLM/access%29+OR+ACLM/azimuth%29+OR+ACLM/survey%29%29&RS=%28%28ACLM/solar+OR+ACLM/photovoltaic%29+AND+%28%28%28%28%28%28%28%28ACLM/mapping+OR+ACLM/estimation%29+OR+ACLM/obstruction%29+OR+ACLM/potential%29+OR+ACLM/site%29+OR+ACLM/terrain%29+OR+ACLM/access%29+OR+ACLM/azimuth%29+OR+ACLM/survey%29%29
7884278,Solar Inverter; Solar Monitoring,"Los Gatos, CA",CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=66&f=G&l=50&co1=AND&d=PTXT&s1=%28inverter.CLTX.+or+inverter.DCTX.%29&s2=%28photovoltaic.CLTX.+or+photovoltaic.DCTX.%29&OS=ACLM/inverter+AND+ACLM
7884500,Solar Inverter,"Sunnyvale, CA",CA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect2=PTO1&Sect2=HITOFF&p=1&u=/netahtml/PTO/search-bool.html&r=1&f=G&l=50&d=PALL&RefSrch=yes&Query=PN/7884500
7888584,Solar Mounting/Rack  ,"Aloha, OR",OR,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7888584.PN.&OS=PN/7888584&RS=PN/7888584
7888587,Solar Mounting/Rack  ,"Richmond, CA",WA,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PALL&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.htm&r=1&f=G&l=50&s1=7888587.PN.&OS=PN/7888587&RS=PN/7888587
7890217,Solar Monitoring,"Schenectady, NY",NY,USA,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=179&f=G&l=50&d=PTXT&s1=(((solar.CLTX.+or+solar.DCTX.)+AND+((monitor.CLTX.+or+monitor.DCTX.)+OR+(monitoring.CLTX.+or+monitoring.DCTX.)))+OR+((photovoltaic.CLTX.+or+photovoltaic.DCTX.)+AND+((monitor.CLTX.+or+monitor.DCTX.)+OR+(monitoring.CLTX.+or+monitoring.DCTX.))))&p=4&OS=+(ACLM/solar+AND+(ACLM/monitor+OR+ACLM/monitoring))+OR+(ACLM/photovoltaic+AND+(ACLM/monitor+OR+ACLM/monitoring))&RS=((ACLM/solar+AND+(ACLM/monitor+OR+ACLM/monitoring))+OR+(ACLM/photovoltaic+AND+(ACLM/monitor+OR+ACLM/monitoring)))
